UID;Link;Updated At;Space - Time;Image;Thumbnail URL;Share URL;Language;Title;Description;Details;Tags;Geo Coordinates;Place Name;Address;Department;Region;City;Start Date;End Date;Timetable;Pricing Info;Program UID
93842039;http://openagenda.com/event/conference-sur-graphql;2016-04-08T17:47:44+02:00;Epitech Nantes, le mardi 19 avril à 19:00;http://cibul.s3.amazonaws.com/event_conference-sur-graphql_385608.jpg;http://cibul.s3.amazonaws.com/evtbevent_conference-sur-graphql_385608.jpg;;fr;Conférence sur GraphQL;Spécifier, utiliser et exploiter;La spécification GraphQL, éditée par Facebook permet d'envisager une nouvelle approche pour exposer vos sources de données.;;47.210298, -1.568163;Epitech Nantes;Rue d'Alger, 44100 Nantes, France;Loire-Atlantique;Pays de la Loire;Nantes;2016-04-19;2016-04-19;2016-04-19T19:00:00 2016-04-19T22:00:00;;44779243 75742032 20017688 39331700
2069883;http://openagenda.com/event/conference-transition-numerique-quel-enjeu-pour-les-entreprises;2016-04-08T13:31:42+02:00;Nantes Métropole, le mardi 10 mai à 19:30;http://cibul.s3.amazonaws.com/event_conference-transition-numerique-quel-enjeu-pour-les-entreprises_196061.jpg;http://cibul.s3.amazonaws.com/evtbevent_conference-transition-numerique-quel-enjeu-pour-les-entreprises_196061.jpg;;fr;[Conférence] Transition numérique : quel enjeu pour les entreprises ?;Organisé par l'Institut Kervégan;"Pour l'entreprise, la transition numérique implique une réelle transformation des métiers qui va bien au-delà de la simple digitalisation des processus existants, que cette transformation soit volontaire pour anticiper la transition d’un marché, ou contrainte afin de sauvegarder l’activité.

Par ailleurs, le numérique en impactant chaque personne modifie profondément les usages de chaque collaborateur et provoque une hétérogénéité croissante dans le comportement d’un collectif. Dans ce contexte comment les chefs d’entreprises réagissent-ils et quels dispositifs peuvent-ils solliciter alors même que la politique de formation professionnelle est orientée sur la lutte contre le chômage ? Quel impact cela a-t-il sur l’organisation de l’entreprise et sur les collaborateurs eux-mêmes, qui pour certains voient leurs métiers changer radicalement ? Comment accompagner tous ces acteurs vers l'acculturation au numérique?

Invité :

François-Xavier Marquis est consultant et a été chargé de deux missions pour le Gouvernement touchant au rôle du Numérique dans la formation. Il a effectué, en parallèle de ces deux missions, un travail sur les conséquences de la loi sur la formation professionnelle. Il a préalablement dirigé le FAFIEC (OPCA du Numérique, Conseil, Ingénierie, Etude), la Maison de l’Entreprise Auxerre (Groupe privé patronal de formation et de conseil), la CCI de Saumur et diverses Start Up. Il est le co-créateur de Chambersign (autorité de certification de signature électronique des CCI). Docteur Projets et Produits Nouveaux Mines de Paris, Ingénieur ENSIA (Agro Paris Tech), Mastère Gestion Industriel, DEA Génie de Procédés";;47.214408, -1.543863;Nantes Métropole;2 cours du Champ de Mars - 44923 Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-05-10;2016-05-10;2016-05-10T19:30:00 2016-05-10T22:30:00;;69727305 69653526 69754039
68184182;http://openagenda.com/event/debuter-sur-les-reseaux-sociaux;2016-04-20T09:15:51+02:00;du mardi 26 avril au jeudi 28 avril à association médiagraph;http://cibul.s3.amazonaws.com/event_debuter-sur-les-reseaux-sociaux_726572.jpg;http://cibul.s3.amazonaws.com/evtbevent_debuter-sur-les-reseaux-sociaux_726572.jpg;;fr;Innover : Les réseaux sociaux;Découvrir et de prendre en main les réseaux sociaux Facebook, twitter...;"**Objectifs**  
Permettre à toute personne de découvrir le fonctionnement des réseaux sociaux et notamment Facebook  

**Contenu**  
L’intervention traitera des points suivants, selon les besoins et les souhaits des participants :

**Découvrir les réseaux sociaux**  
Les différents réseaux sociaux  
Les principes de fonctionnement  
Un vocabulaire bien établi (le mur, le fil d'actualité, like, abonné, hashtag...)

**Prise en main**  
Créer un compte et le paramétrer  
Bien définir son profil, protéger son profil, outils de confidentialité  
Utiliser toutes les fonctionnalités  
Partager des photos, des vidéos, proposer des liens vers site ou blog..

[s'inscrire](http://www.assomediagraph.fr/contact/)";Réseaux sociaux,Facebook,Twitter;47.221248, -1.563683;association médiagraph;1 rue d'Auvours 44000 Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-04-26;2016-04-28;"2016-04-26T10:00:00 2016-04-26T11:30:00;2016-04-28T09:30:00 2016-04-28T12:30:00";Senior, particulier : 90 € Bénévoles associatifs Nantes, Rezé : Gratuit;56634403
30422575;http://openagenda.com/event/concevoir-une-presentation-avec-des-supports-visuels-percutants;2016-04-18T15:38:03+02:00;du vendredi 3 juin au jeudi 9 juin à association médiagraph;http://cibul.s3.amazonaws.com/event_concevoir-une-presentation-avec-des-supports-visuels-percutants_589856.jpg;http://cibul.s3.amazonaws.com/evtbevent_concevoir-une-presentation-avec-des-supports-visuels-percutants_589856.jpg;;fr;Visualiser pour mieux présenter;Présenter un projet, un événement à l'aide d'un diaporama;"**Objectifs**  
Réaliser ses supports de présentation publique  
Utiliser les bonnes pratiques

**Contenu  
**L’intervention traitera des points suivants, selon les besoins et les souhaits des participants :

**Prise en main des outils**  
Principe de fonctionnement (composition d’une diapositive)  
Insérer des zones de textes, des objets, des images  
Enregistrer et imprimer un diaporama

**Mise en page**  
Règles de mise en page, règles typographiques  
Utilisation des modèles ou création de modèles  
Présentation des animations  
Enchaînement et transitions - minutage automatique

**Préparation des « objets » à insérer**  
Recadrer une photo  
Améliorer ses graphiques  
Convertir une vidéo

[s'inscrire](http://www.assomediagraph.fr/contact/)";Impress,Powerpoint,Diaporama;47.221248, -1.563683;association médiagraph;1 rue d'Auvours 44000 Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-06-03;2016-06-09;"2016-06-03T09:30:00 2016-06-03T12:30:00;2016-06-09T09:30:00 2016-06-09T12:30:00";salarié : 240 € (prise en charge possible par votre OPCA, tarif réduit en cas de refus) Bénévoles Nantes, Rezé : Gratuit;65212752 69653526 69754039 20017688 39331700
66894448;http://openagenda.com/event/web2day_324;2016-04-27T17:25:22+02:00;du mercredi 15 juin au vendredi 17 juin à Nantes;http://cibul.s3.amazonaws.com/event_web2day_324_654402.jpg;http://cibul.s3.amazonaws.com/evtbevent_web2day_324_654402.jpg;;fr;Web2Day;Le grand rendez-vous de l'innovation à Nantes;"Le Web2Day c’est :

*   Des **professionnels du web et du numérique** venus d’Europe et du monde entier
*   Une opportunité unique pour les startups de rencontrer les **investisseurs, médias, influenceurs et grands comptes** dans un cadre exceptionnel
*   Plus de **150 conférences et workshops**, une track dédiée à la technique et au design, un concours de startups, un village de startups, des soirées
*   3 jours intensifs et festifs dédiés aux nouvelles tendances et technologies du moment

Toutes les infos sur : [http://web2day.co/](http://web2day.co/)";;47.218377, -1.553625;Nantes;Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-06-15;2016-06-17;"2016-06-15T08:00:00 2016-06-15T23:00:00;2016-06-16T08:00:00 2016-06-16T23:00:00;2016-06-17T08:00:00 2016-06-17T23:00:00";Billetterie;61051932 65335984 69653526 20017688 69754039 39331700
50895950;http://openagenda.com/event/jour-de-fete-a-nantes-49;2016-05-26T12:55:39+02:00;Quai Ceineray, le vendredi 3 juin à 19:00;http://cibul.s3.amazonaws.com/event_jour-de-fete-a-nantes-49_837868.jpg;http://cibul.s3.amazonaws.com/evtbevent_jour-de-fete-a-nantes-49_837868.jpg;;fr;Jour de Fête à Nantes (44);Guinguette des Amis de l'Erdre;"Gina, chanteuse à la gouaille provocatrice et sensuelle nous entraîne dans un cabaret insolite, accompagnée de Léon guitariste gavroche et Diego, dandy à la contrebasse.

https://www.youtube.com/watch?v=FOLnyt_MMzY
Crédit photo &amp; vidéo : Steve Marchesse";cabaret,swing,classiques,chanson;47.220918, -1.552813;Quai Ceineray;Quai Ceineray, 44000 NANTES;Loire-Atlantique;Pays de la Loire;Nantes;2016-06-03;2016-06-03;2016-06-03T19:00:00 2016-06-03T23:00:00;Gratuit;16502900 65227546
91259925;http://openagenda.com/event/voyage-dans-les-collections-acte-2;2016-05-02T16:31:59+02:00;Musée Dobrée - Grand Patrimoine de Loire-Atlantique, le samedi 21 mai à 19:00;http://cibul.s3.amazonaws.com/event_voyage-dans-les-collections-acte-2_509098.jpg;http://cibul.s3.amazonaws.com/evtbevent_voyage-dans-les-collections-acte-2_509098.jpg;;fr;Voyage dans les collections - acte 2;Le musée Dobrée ouvre une partie de ses espaces pour une exposition florilège qui donne à (re)découvrir la diversité de ses collections.;"Plus de 350 pièces illustrant la richesse et l’éclectisme des collections Dobrée sont exposées dans un parcours de 10 espaces thématiques : art extra-européen, monnaies, peintures, manuscrits, ou encore le célèbre écrin du cœur d'Anne de Bretagne. Pour cette soirée particulière, laissez-vous guider par les conservateurs et découvrez une sélection des œuvres emblématiques du musée.

© Musée Dobrée - Grand Patrimoine de Loire-Atlantique";;47.211928, -1.566653;Musée Dobrée - Grand Patrimoine de Loire-Atlantique;18 rue Voltaire, 44000 Nantes, Loire Atlantique, Pays de la Loire, France;Loire-Atlantique;Pays de la Loire;Nantes;2016-05-21;2016-05-21;2016-05-21T19:00:00 2016-05-21T00:00:00;Temps d'attente possible. Jauge limitée à 150 personnes dans l'espace d'exposition.;29144336 16338151 39331700
74061344;http://openagenda.com/event/aurores-polaires;2016-05-02T16:28:07+02:00;le samedi 21 mai à Planétarium de Nantes;http://cibul.s3.amazonaws.com/event_aurores-polaires_944585.jpg;http://cibul.s3.amazonaws.com/evtbevent_aurores-polaires_944585.jpg;;fr;Aurores polaires;Découvrez ces fresques fantasmagoriques qui illuminent rarement nos ciels nocturnes.;"Telles de gigantesques fresques dans le ciel nocturne des pays nordiques, les aurores polaires sont parfois visibles depuis nos latitudes... Découvrez les mystères de ce merveilleux spectacle éphémère...

Séances toutes les 30 minutes, de 21h à minuit

© Planétarium de Nantes";;47.202177, -1.577483;Planétarium de Nantes;8 rue des acadiens, 44000 Nantes, Loire Atlantique, Pays de la Loire, France;Loire-Atlantique;Pays de la Loire;Nantes;2016-05-21;2016-05-21;"2016-05-21T18:00:00 2016-05-21T18:20:00;2016-05-21T18:30:00 2016-05-21T18:50:00;2016-05-21T19:00:00 2016-05-21T19:20:00;2016-05-21T19:30:00 2016-05-21T19:50:00;2016-05-21T20:00:00 2016-05-21T20:20:00;2016-05-21T20:30:00 2016-05-21T20:50:00;2016-05-21T21:00:00 2016-05-21T21:20:00;2016-05-21T21:30:00 2016-05-21T21:50:00;2016-05-21T22:00:00 2016-05-21T22:20:00;2016-05-21T22:30:00 2016-05-21T22:50:00;2016-05-21T23:00:00 2016-05-21T23:20:00";Entrée gratuite dans la limite des 51 places disponibles.;29144336 16338151 39331700
67837692;http://openagenda.com/event/la-tournee-phenomenal-handball-a-nantes;2016-05-02T10:25:20+02:00;du vendredi 9 septembre au samedi 10 septembre à Parc des chantiers;http://cibul.s3.amazonaws.com/event_la-tournee-phenomenal-handball-a-nantes_226756.jpg;http://cibul.s3.amazonaws.com/evtbevent_la-tournee-phenomenal-handball-a-nantes_226756.jpg;;fr;"La tournée ""Phénoménal Handball"" à Nantes";Découverte du handball, sensibilisation, animations;;;47.218377, -1.553625;Parc des chantiers;Parc des chantiers, Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-09-09;2016-09-10;"2016-09-09T09:00:00 2016-09-09T19:00:00;2016-09-10T09:00:00 2016-09-10T19:00:00";;21475128 48662146 78397844
50553665;http://openagenda.com/event/apero-beaute;2016-04-29T12:15:36+02:00;Café Sur Cour, le vendredi 30 septembre à 19:00;http://cibul.s3.amazonaws.com/event_apero-beaute_784285.jpg;http://cibul.s3.amazonaws.com/evtbevent_apero-beaute_784285.jpg;;fr;Apéro Beauté -;C;"L'Apéro Beauté revient au CSC ! Venez vous faire belles entre copines! Laissez-vous chouchouter par des pros : Emilie du salon Ange Beauté viendra vous maquiller pour révéler vos yeux de biches, Marine &amp; Marie du salon M Coiffure vous coifferont comme une star (glam rock, tresse, rétro...).Vous repartirez prête à danser jusqu'au bout de la nuit !Maquillage 10€Coiffure 10€De 19 à 21h

[https://www.facebook.com/McoiffureNantes](https://www.facebook.com/McoiffureNantes)

[http://www.institutangebeaute.com/](http://www.institutangebeaute.com/)";,coiffure,maquillage,apéro beauté,nantes,girl's party,bar à chignons,filles,soirée,;47.209187, -1.575503;Café Sur Cour;9 place Louis daubenton, nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-09-30;2016-09-30;2016-09-30T19:00:00 2016-09-30T21:30:00;Entrée libre;74133212 74583765 16338151 63658282 39331700
808132;http://openagenda.com/event/reproduction;2016-10-26T16:42:04+02:00;Salle Petit Foc, le mercredi 2 novembre à 17:15;http://cibul.s3.amazonaws.com/event_reproduction_674267.jpg;http://cibul.s3.amazonaws.com/evtbevent_reproduction_674267.jpg;;fr;Reproduction;Premier cours de Lejeun et si on a le temps  son deuxième cours :p;Premier cours de Lejeun et si on a le temps avancée sur son deuxième cours :p;;47.235677, -1.556523;Salle Petit Foc;Boulevard Michelet nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-11-02;2016-11-02;2016-11-02T17:15:00 2016-11-02T19:15:00;;39538873 75742032
90911589;http://openagenda.com/event/dafimeris;2016-10-27T09:40:05+02:00;DEVIN, le vendredi 25 novembre à 19:30;http://cibul.s3.amazonaws.com/event_dafimeris_85594.jpg;http://cibul.s3.amazonaws.com/evtbevent_dafimeris_85594.jpg;;fr;Dafimeris;dans le cadre du festival Bar-Bars;"Dafiméris interprète des compositions originales influencées par les musiques des Balkans, le tango argentin et le jazz. L’atmosphère musicale navigue entre mélancolie, mélodies intimistes et rythmes endiablés. Une large place est donnée à l’improvisation, où chaque musicien fait part de son imaginaire musical. Les compositions, aux titres évocateurs et mystérieux, invitent l’auditeur au voyage : reliefs acérés d’Europe de l’est, souffles argentins, fleuves chromatiques et méandres de l’âme humaine.

Avec Laure Ducos à la flûte traversière et Marc Desaneaux à l'accordéon chromatique.

[http://www.mupiz.com/dafimeris](http://www.mupiz.com/dafimeris)

[https://www.facebook.com/dafimeris/](https://www.facebook.com/dafimeris/)";,musique des Balkans,;47.211258, -1.547313;DEVIN;1 rue Baron, 44000 Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-11-25;2016-11-25;2016-11-25T19:30:00 2016-11-25T21:45:00;;32214778 74583765 22126321 64984403 31778250 55712967 30291675 16338151 63658282 7454155 39331700 98037558 41350520
61887397;http://openagenda.com/event/de-l-europe-au-local-mieux-connaitre-l-ess-pour-developper-les-territoires-de-demain-1er-decembre-2016;2016-10-21T17:17:18+02:00;CCO - Tour Bretagne, le jeudi 1 décembre à 18:00;http://cibul.s3.amazonaws.com/event_de-l-europe-au-local-mieux-connaitre-l-ess-pour-developper-les-territoires-de-demain-1er-decembre-2016_111432.jpg;http://cibul.s3.amazonaws.com/evtbevent_de-l-europe-au-local-mieux-connaitre-l-ess-pour-developper-les-territoires-de-demain-1er-decembre-2016_111432.jpg;;fr;De l'Europe au local, mieux connaître l'ESS pour développer les territoires de demain (1er décembre 2016);Conférence organisée par la Ville de Nantes et Nantes Métropole;Pour la cinquième année consécutive, Nantes Métropole et la Ville de Nantes portent en débat la question de l’action publique locale et des services publics en Europe pour que acteurs et citoyens du territoire aient toute leur part dans un débat démocratique. En collant à l’actualité européenne, ces rencontres doivent permettre à chacun de s’approprier les enjeux. Elles sont aussi l’occasion de croiser les regards entre acteurs européens et acteurs locaux.;,Economie sociale et solidaire,ESS;47.217688, -1.559393;CCO - Tour Bretagne;Place de Bretagne, 44000 Nantes, France;Loire-Atlantique;Pays de la Loire;Nantes;2016-12-01;2016-12-01;2016-12-01T18:00:00 2016-12-01T20:00:00;Gratuit;69727305 69653526 69754039
72491119;http://openagenda.com/event/animation-secteur-nord-ville-de-nantes;2016-10-21T15:09:38+02:00;NANTES, le mardi 25 octobre à 14:30;;;;fr;Animation secteur nord ville de Nantes;découverte et initiation;"Bonjour,

Demi journée autour d'animation et de découverte du handball, dans les zones prioritaires.";,decouverte handball;47.218377, -1.553625;NANTES;VILLE DE NANTES;Loire-Atlantique;Pays de la Loire;Nantes;2016-10-25;2016-10-25;2016-10-25T14:30:00 2016-10-25T17:00:00;Inscription auprès des éducateurs;21475128 48662146 78397844
97094541;http://openagenda.com/event/a-la-rencontre-du-patrimoine-urbain-historique-immateriel-et-toponymique;2016-09-02T17:09:47+02:00;Place royale, le dimanche 18 septembre à 15:00;;;;fr;A la rencontre du patrimoine urbain, historique, immateriel et toponymique.;Lecture de textes littéraires, musiques, du 18e siècle au 20e siècle, de Crébillon à Paul Ladmirault.;Départ Place Royale. Arrivée Musée Dobrée;;47.218508, -1.544653;Place royale;Tram 1 Commerce, Nantes, 44000, Pays de la Loire, Loire-Atlantique;Loire-Atlantique;Pays de la Loire;Nantes;2016-09-18;2016-09-18;2016-09-18T15:00:00 2016-09-18T18:00:00;;36291118 16338151 91362789 31874545 31778250 30291675 39331700
25855329;http://openagenda.com/event/magic-meeting;2016-09-02T17:09:09+02:00;le dimanche 18 septembre à Circuit entre place royale et place graslin;;;;fr;Magic Meeting;Spectacle déambulatoire sonore et participatif accompagné par la Compagnie Magic Meeting;"Accompagnés par la compagnie, suivez les instructions diffusées dans le casque et devenez interprètes d'une expérience burlesque, où se mêlent musique, expression corporelle, humour et patrimoine. A partir de 6 ans.

Par la Direction du Patrimoine et de l'Archéologie et de la Compagnie Magic Meeting. Production : Mon Oncle et ma nièce.

Rendez-vous au point d'accueil de la Place Royale";;47.214198, -1.558433;Circuit entre place royale et place graslin;Point accueil Place Royale, Nantes, 44000, Pays de la Loire, Loire-Atlantique;Loire-Atlantique;Pays de la Loire;Nantes;2016-09-18;2016-09-18;"2016-09-18T11:00:00 2016-09-18T12:00:00;2016-09-18T14:30:00 2016-09-18T15:30:00;2016-09-18T17:00:00 2016-09-18T18:00:00";;36291118 16338151 91362789 31874545 31778250 30291675 98400796 39331700
74282365;http://openagenda.com/event/rand-o-patrimoine;2016-09-02T17:09:00+02:00;Rand'o patrimoine, le dimanche 18 septembre à 10:00;;;;fr;Rand’o patrimoine;Randonnée de découverte urbaine et du patrimoine, sous la forme d'une course d’orientation, dès 10 ans;;;47.214758, -1.552923;Rand'o patrimoine;RDV Place du Bouffay, Nantes, 44000, Pays de la Loire, Loire-Atlantique;Loire-Atlantique;Pays de la Loire;Nantes;2016-09-18;2016-09-18;2016-09-18T10:00:00 2016-09-18T18:00:00;;36291118 16338151 91362789 31874545 31778250 30291675 39331700
78973051;http://openagenda.com/event/laboratoire-arc-antique;2016-09-02T17:08:59+02:00;Laboratoire arc'antique, le dimanche 18 septembre à 10:00;;;;fr;Laboratoire Arc’antique;Visites guidées de la structure scientifique et technique ayant pour vocation de sauvegarder les patrimoines par la restauration des objets archéologiques.;;;47.232195, -1.554126;Laboratoire arc'antique;26, rue de la Haute-Forêt, Nantes, 44300, Pays de la Loire, Loire-Atlantique;Loire-Atlantique;Pays de la Loire;Nantes;2016-09-18;2016-09-18;2016-09-18T10:00:00 2016-09-18T17:00:00;;36291118 16338151 91362789 31874545 31778250 30291675 39331700
14862725;http://openagenda.com/event/balade-entre-bottiere-et-chenaie;2016-09-02T17:08:47+02:00;Balade entre Bottière et Chénaie, le dimanche 18 septembre à 09:30;;;;fr;Balade entre Bottière et Chénaie;Promenade par petits groupes, animée de paroles d'habitants recueillies par l'équipe des Amarts et Radio Charette au printemps 2015;"Le dimanche 18 septembre à 9h30, 9h45, 10h, 10h15, 10h30

Inscriptions obligatoires Nantes Tourisme 0892 464 044 (0,34€/MIN.) ou auprès des bureaux d'accueil 9, rue des Etats";;47.215678, -1.550743;Balade entre Bottière et Chénaie;9 rue des Etats, Loire-Atlantique, Pays de la Loire;Loire-Atlantique;Pays de la Loire;Nantes;2016-09-18;2016-09-18;2016-09-18T09:30:00 2016-09-18T10:30:00;;36291118 91362789 16338151 31778250 31874545 30291675 39331700
83194706;http://openagenda.com/event/l-architecture-du-centre-ville-de-nantes-a-l-epreuve-du-temps;2016-09-02T17:08:17+02:00;L'architecture du centre-ville de Nantes à l'épreuve du temps, le samedi 17 septembre à 15:00;;;;fr;L'architecture du centre-ville de Nantes à l'épreuve du temps;Les évolutions du quartier du centre-ville de Nantes par l'association Nantes-Renaissance;;;47.218377, -1.553625;L'architecture du centre-ville de Nantes à l'épreuve du temps;centre ville Nantes, Loire-Atlantique, Pays de la Loire;Loire-Atlantique;Pays de la Loire;Nantes;2016-09-17;2016-09-17;2016-09-17T15:00:00 2016-09-17T16:00:00;;36291118 16338151 91362789 31874545 31778250 30291675 39331700
4194798;http://openagenda.com/event/ouvrier-et-citoyen-une-relation-ambigue;2016-09-02T17:08:16+02:00;du samedi 17 septembre au dimanche 18 septembre à Centre d'Histoire du Travail de Nantes;;;;fr;Ouvrier et citoyen? Une relation ambigüe;Une question qui incite à la réflexion au Centre d'Histoire du Travail de Nantes (CHT);"Visite des locaux, présentation des expositions (toutes les 30 minutes)

Exhumation du plus vieux document conservé par le CHT : statuts de l'Association typographique de Nantes (1833)";;47.205868, -1.566203;Centre d'Histoire du Travail de Nantes;2 bis boulevard Léon Bureau Nantes, Loire-Atlantique, Pays de la Loire;Loire-Atlantique;Pays de la Loire;Nantes;2016-09-17;2016-09-18;"2016-09-17T15:00:00 2016-09-17T18:00:00;2016-09-18T15:00:00 2016-09-18T18:00:00";;36291118 16338151 91362789 31874545 31778250 30291675 39331700
16040518;http://openagenda.com/event/decouverte-de-l-hotel-de-region;2016-09-02T17:08:13+02:00;du samedi 17 septembre au dimanche 18 septembre à Hôtel de région;;;;fr;Découverte de l'hôtel de Région;Visite de l'Hôtel de Région des Pays de la Loire, rencontre avec les élus et parcours;"- Visites guidées le samedi à 15h15 puis toutes les 30 minutes  et le dimanche à 13h30 puis départ toutes les 20 minutes (durée 45 minutes)

- Rencontre avec les élus : samedi de 16h à 18h et dimanche de 14h30 à 17h

- Parcours consacré à l'architecture : dimanche à 10h et 11h (durée 1h30)";;47.2108, -1.52586;Hôtel de région;1, rue de la Loire, Nantes, 44000, Pays de la Loire, Loire-Atlantique;Loire-Atlantique;Pays de la Loire;Nantes;2016-09-17;2016-09-18;"2016-09-17T15:00:00 2016-09-17T18:00:00;2016-09-18T10:00:00 2016-09-18T12:00:00;2016-09-18T13:30:00 2016-09-18T18:00:00";;36291118 16338151 91362789 31874545 31778250 30291675 39331700
69572187;http://openagenda.com/event/le-radisson-blu-hotel;2016-09-02T17:08:05+02:00;du samedi 17 septembre au dimanche 18 septembre à Radisson blu hotel;;;;fr;Le Radisson Blu Hotel;Visites guidées et concerts;"- Deux visites guidées de l'hôtel par jour, présentation au rez-de-chaussée du hall d'accueil : le samedi à 15h30 et 18h30; le dimanche à 14h et 16h

- Chorale Jean-Baptiste Daviais, chant a capella : le samedi à 14h30 et 16h.";;47.217688, -1.563883;Radisson blu hotel;6 Place Aristide Briand, Nantes, 44000, Pays de la Loire, Loire-Atlantique;Loire-Atlantique;Pays de la Loire;Nantes;2016-09-17;2016-09-18;"2016-09-17T14:30:00 2016-09-17T15:30:00;2016-09-17T15:30:00 2016-09-17T17:00:00;2016-09-17T18:30:00 2016-09-17T19:30:00;2016-09-18T14:00:00 2016-09-18T15:00:00;2016-09-18T16:00:00 2016-09-18T17:00:00";Nombre de places limité;36291118 16338151 91362789 31874545 31778250 30291675 39331700
67744727;http://openagenda.com/event/a-velo-et-en-lectures;2016-09-02T17:07:25+02:00;MÉDIATHÈQUE LUCE COURVILLE, le samedi 17 septembre à 14:00;;;;fr;A vélo et en lectures;Balade littéraire à vélo par l'Association Dyna-Mots;"Un circuit vélo d'une douzaine de kilomètres.

Des pauses lectures sur le thème de la citoyenneté le long du circuit, dont la dernière à la Médiathèque Luce Courville

samedi à 14h : départ de la balade.

 lecture pour tous à 16h.";;47.261838, -1.573993;MÉDIATHÈQUE LUCE COURVILLE;1, rue eugène thomas, Loire-Atlantique, Pays de la Loire;Loire-Atlantique;Pays de la Loire;Nantes;2016-09-17;2016-09-17;2016-09-17T14:00:00 2016-09-17T17:00:00;;36291118 16338151 91362789 31874545 31778250 30291675 39331700
79206040;http://openagenda.com/event/musee-de-l-imprimerie;2016-09-02T17:07:24+02:00;du samedi 17 septembre au dimanche 18 septembre à Musée de l'imprimerie;;;;fr;Musée de l'Imprimerie;Démonstrations permanentes des anciens métiers de l'imprimerie, par l'association Pro Arte Graphica;;;47.210852, -1.562237;Musée de l'imprimerie;24, quai  de la Fosse, Nantes, 44000, Pays de la Loire, Loire-Atlantique;Loire-Atlantique;Pays de la Loire;Nantes;2016-09-17;2016-09-18;"2016-09-17T14:00:00 2016-09-17T17:00:00;2016-09-18T14:00:00 2016-09-18T17:00:00";;36291118 16338151 91362789 31874545 31778250 30291675 39331700
556392;http://openagenda.com/event/roux-spitz-et-l-architecture-de-la-reconstruction;2016-09-02T17:07:22+02:00;le samedi 17 septembre à Tour de bretagne;;;;fr;Roux-Spitz et l'architecture de la reconstruction;Conférence et circuit par la Maison Régionale de l'Architecture des Pays de la Loire;"- Conférence « L'architecture de la reconstruction et l'empreinte de Roux-Spitz à Nantes et Saint-Nazaire ». par Gilles Bienvenu - CCO – Tour de Bretagne, place de Bretagne : le samedi à 14h (dans la limite des places disponibles).

- Circuit à travers la ville jusqu'au CHU afin d'observer les bâtiments de l'époque de la reconstruction et l'urbanisme du quartier : le samedi de 15h à 17h, inscription par mail";;47.217688, -1.559393;Tour de bretagne;Place de Bretagne, Nantes, 44000, Pays de la Loire, Loire-Atlantique;Loire-Atlantique;Pays de la Loire;Nantes;2016-09-17;2016-09-17;"2016-09-17T14:00:00 2016-09-17T15:00:00;2016-09-17T15:00:00 2016-09-17T16:00:00;2016-09-17T17:00:00 2016-09-17T18:00:00";;36291118 16338151 91362789 31874545 31778250 30291675 39331700
7467187;http://openagenda.com/event/a-la-decouverte-de-la-construction-navale-francaise;2016-09-02T17:07:22+02:00;du samedi 17 septembre au dimanche 18 septembre à Ateliers et anciens chantiers navals (maison des hommes et des techniques);;;;fr;A la découverte de la construction navale française;Histoire de la construction navale à Nantes;"- Exposition permanente : bâtisseurs de navires

- Exposition temporaire : Histoires d'épaves, l'archéologie en eaux bretonnes

- Animations

- Visites guidées du site des chantiers par les anciens de la Navale le samedi et le dimanche à 15h et 16h30.";;47.208258, -1.565863;Ateliers et anciens chantiers navals (maison des hommes et des techniques);Maison des Hommes et des Techniques, 2, bis boulevard Léon Bureau, Nantes, 44000, Pays de la Loire, Loire-Atlantique;Loire-Atlantique;Pays de la Loire;Nantes;2016-09-17;2016-09-18;"2016-09-17T14:00:00 2016-09-17T18:00:00;2016-09-18T14:00:00 2016-09-18T18:00:00";;36291118 16338151 91362789 31874545 31778250 30291675 39331700
